/home-ex/tclhk/chenww/datasets/t2/d10/0409/insidePanel/TCSAD/2250_TB953794AB_TBAOH600_182_559.716_461.493_10.593_20190522_125037.jpg TCSAD 1.0 0.4547413793103448 0.4831730769230769 0.2543103448275862 0.885576923076923 
/home-ex/tclhk/chenww/datasets/t2/d10/0409/insidePanel/TCSAD/2250_TB954083AR_TBAOH800_15_15.1556_-553.818_5.12297_20190524_083341.jpg TCSAD 1.0 0.4920977011494253 0.4875 0.09195402298850575 0.06538461538461539 
/home-ex/tclhk/chenww/datasets/t2/d10/0409/insidePanel/TCSAD/2250_TB953913AG_TBAOH600_20_-285.903_817.477_5.7354_20190522_234605.jpg TCSAD 1.0 0.4184626436781609 0.4913461538461539 0.2952586206896552 0.7769230769230769 
/home-ex/tclhk/chenww/datasets/t2/d10/0409/insidePanel/TCSAD/2250_TB952761AE_TBAOH600_86_699.514_383.211_36.8127_20190517_220009.jpg TCSAD 1.0 0.46551724137931033 0.4009615384615385 0.15373563218390804 0.801923076923077 
/home-ex/tclhk/chenww/datasets/t2/d10/0409/insidePanel/TCSAD/2250_TB953926AG_TBAOH700_26_-70.9572_-569.569_18.4039_20190523_150001.jpg TCSAD 1.0 0.5028735632183908 0.6725961538461539 0.04597701149425287 0.30288461538461536 1.0 0.49856321839080464 0.26490384615384616 0.07614942528735633 0.47596153846153844 
/home-ex/tclhk/chenww/datasets/t2/d10/0409/insidePanel/TCSAD/2250_TB954083AH_TBAOH800_408_-707.6_21.1672_13.405_20190524_082229.jpg TCSAD 1.0 0.4931752873563219 0.4360576923076923 0.035201149425287355 0.15673076923076923 
/home-ex/tclhk/chenww/datasets/t2/d10/0409/insidePanel/TCSAD/2250_TB943568AA_TBAOH600_53_836.399_-586.137_82.3095_20190423_014226.jpg TCSAD 1.0 0.44683908045977017 0.35625 0.5387931034482759 0.7125 
/home-ex/tclhk/chenww/datasets/t2/d10/0409/insidePanel/TCSAD/2250_TB953794AA_TBAOH600_266_-708.031_197.769_10.6685_20190522_124932.jpg TCSAD 1.0 0.48670977011494254 0.4605769230769231 0.14727011494252873 0.13846153846153847 
/home-ex/tclhk/chenww/datasets/t2/d10/0409/insidePanel/TCSAD/2250_TB953794AP_TBAOH600_25_-118.853_115.12_23.3658_20190522_130208.jpg TCSAD 1.0 0.461566091954023 0.46394230769230765 0.11566091954022989 0.22788461538461538 
/home-ex/tclhk/chenww/datasets/t2/d10/0409/insidePanel/TCSAD/2250_TB953774AS_TBAOH600_112_48.4531_-291.8_15.9632_20190522_044653.jpg TCSAD 1.0 0.49820402298850575 0.43173076923076925 0.03807471264367816 0.175 
