/home-ex/tclhk/chenww/datasets/t2/temp2/train/TCFBB/4300_TB972528BA_TBAOL4C0_5_-72.864_972.293__M_20190721_224706.JPG TCFBB 1.0 0.505371 0.662760 0.055664 0.088542
/home-ex/tclhk/chenww/datasets/t2/temp2/train/TFOL0/4300_TB972646AB_TBAOL4C0_3_-988.001_349.171__S_20190721_191549.JPG TFOL0
/home-ex/tclhk/chenww/datasets/t2/temp2/train/TPDPD/4300_TB975432AJ_TBAOL5C0_6_932.003_563.132__S_20190807_204251.JPG TPDPD 1.0 0.320312 0.735677 0.035156 0.057292
/home-ex/tclhk/chenww/datasets/t2/temp2/train/TFFME/4300_TB9C1801AC_TBAOLEC0_13_60.379_828.208__O_20191220_000719.JPG TFFME 1.0 0.522949 0.682943 0.264648 0.334635
/home-ex/tclhk/chenww/datasets/t2/temp2/train/TCPIB/4300_TB972487BC_TBAOL4C0_4_-1008.001_1163.238__M_20190721_215144.JPG TCPIB 1.0 0.564453 0.119141 0.042969 0.055990
/home-ex/tclhk/chenww/datasets/t2/temp2/train/TCPIB/4300_TB972469AB_TBAOL4C0_3_-1047.068_1161.285__M_20190721_204142.JPG TCPIB 1.0 0.545898 0.302734 0.048828 0.055990
/home-ex/tclhk/chenww/datasets/t2/temp2/train/TFOL0/4300_TB981872AH_TBAOL4C0_6_-974.179_659.717__S_20190819_133625.JPG TFOL0
/home-ex/tclhk/chenww/datasets/t2/temp2/train/TDINR/4300_TB975425BB_TBAOL5C0_6_397.222_1095.912__S_20190807_203248.JPG TDINR 1.0 0.565918 0.414062 0.073242 0.078125
/home-ex/tclhk/chenww/datasets/t2/temp2/train/TPDPD/4300_TB972653AD_TBAOL4C0_22_-545.688_-550.202__O_20190721_152509.JPG TPDPD 1.0 0.540039 0.276042 0.250000 0.260417
/home-ex/tclhk/chenww/datasets/t2/temp2/train/TPDPD/4300_TB972482BA_TBAOL4C0_1_-403.803_789.040__M_20190721_144741.JPG TPDPD 1.0 0.540527 0.294922 0.067383 0.053385
/home-ex/tclhk/chenww/datasets/t2/temp2/train/TDINR/4300_TB975339AC_TBAOL5C0_22_899.681_-954.040__S_20190807_235611.JPG TDINR 1.0 0.493652 0.431641 0.061523 0.084635
/home-ex/tclhk/chenww/datasets/t2/temp2/train/TPDPD/4300_TB980014BB_TBAOL4C0_8_646.579_641.138__M_20190808_174639.JPG TPDPD 1.0 0.552734 0.544922 0.062500 0.069010
/home-ex/tclhk/chenww/datasets/t2/temp2/train/TPDPD/4300_TB965466AB_TBAOL4C0_21_136.870_-118.492__M_20190721_205222.JPG TPDPD 1.0 0.474121 0.470703 0.083008 0.110677
/home-ex/tclhk/chenww/datasets/t2/temp2/train/TCPIB/4300_TB972418AP_TBAOL4C0_32_-955.161_-1140.642__M_20190721_152125.JPG TCPIB 1.0 0.496582 0.267578 0.041992 0.042969
/home-ex/tclhk/chenww/datasets/t2/temp2/train/TPDPD/4300_TB975413BC_TBAOL5C0_12_-234.764_-215.924__M_20190807_222152.JPG TPDPD 1.0 0.540039 0.555339 0.048828 0.069010
/home-ex/tclhk/chenww/datasets/t2/temp2/train/TPDPD/4300_TB972724BD_TBAOL5C0_44_946.742_-1050.334__L_20190723_034642.JPG TPDPD 1.0 0.484863 0.561198 0.135742 0.200521
/home-ex/tclhk/chenww/datasets/t2/temp2/train/TFOTS/4300_TB991522AE_TBAOL5C0_31_477.743_-161.378__M_20190917_142900.JPG TFOTS 1.0 0.581055 0.505208 0.015625 0.057292
